"filename", "language", "Markdown", "YAML", "XML", "Java Properties", "Java", "JSON", "PostCSS", "Shell Script", "Batch", "C#", "HTML", "comment", "blank", "total"
"d:\UCI MSWE\261P\pdfsam\.github\FUNDING.yml", "YAML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"d:\UCI MSWE\261P\pdfsam\.github\dependabot.yml", "YAML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\UCI MSWE\261P\pdfsam\.github\workflows\build.yml", "YAML", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"d:\UCI MSWE\261P\pdfsam\.github\workflows\release.yml", "YAML", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"d:\UCI MSWE\261P\pdfsam\CONTRIBUTING.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\UCI MSWE\261P\pdfsam\README.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 44
"d:\UCI MSWE\261P\pdfsam\README_part_1.md", "Markdown", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 430
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\pom.xml", "XML", 0, 0, 739, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 751
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\assembly\portable-linux.xml", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\assembly\portable-win.xml", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\assembly\portable.xml", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\assembly\resources\bin\pdfsam.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 28, 25, 112
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\assembly\resources\bin\pdfsam.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 23, 14, 113
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\deb\icon.svg", "XML", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 94
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\detached-sign.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 1, 19
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\dmg\notarize_dmg.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 22, 7, 35
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 18, 1, 36
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\java\org\pdfsam\basic\App.java", "Java", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 23, 7, 57
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\java\org\pdfsam\basic\PdfsamBasic.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 22, 8, 53
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\java\org\pdfsam\basic\PdfsamBasicConfig.java", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 23, 6, 59
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\resources\pdfsam.properties", "Java Properties", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\resources\sejda.xml", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\resources\tinylog-verbose.properties", "Java Properties", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\main\resources\tinylog.properties", "Java Properties", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\Build.cmd", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 5, 10, 45
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\CA\AddLine\AddLine\AddLine.csproj", "XML", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 77
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\CA\AddLine\AddLine\CustomAction.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 3, 51
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\SignDll.cmd", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\SignExe.cmd", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\culture.wxl", "XML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\exitDlg.wxs", "XML", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\featuresTree.wxs", "XML", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\pdfsam.wxs", "XML", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 149
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\pdfsamVariables.wxi", "XML", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 27
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\requirementsDlg.wxs", "XML", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\msi\verifyWithLanguageDlg.wxs", "XML", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 207
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\test\java\org\pdfsam\basic\PdfsamBasicTest.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 18, 6, 37
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\test\resources\pdfsam.properties", "Java Properties", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\UCI MSWE\261P\pdfsam\pdfsam-basic\src\test\resources\tinylog-test.properties", "Java Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\pom.xml", "XML", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 66
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 18, 3, 43
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\AppBrand.java", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 29, 4, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\BrandableProperty.java", "Java", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 23, 4, 59
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\ConfigurableSystemProperty.java", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 22, 4, 48
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\ApplicationContext.java", "Java", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 45, 21, 169
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\ApplicationPersistentSettings.java", "Java", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 65, 22, 211
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\ApplicationRuntimeState.java", "Java", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 62, 24, 189
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\BooleanPersistentProperty.java", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 21, 7, 69
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\IntegerPersistentProperty.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 23, 7, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\PersistentProperty.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 29, 4, 39
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\PersistentPropertyChange.java", "Java", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 23, 4, 31
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\context\StringPersistentProperty.java", "Java", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 24, 9, 71
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\io\Choosers.java", "Java", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 38, 11, 75
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\io\DirectoryChooserWithWorkingDirectory.java", "Java", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 23, 9, 65
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\io\FileChooserWithWorkingDirectory.java", "Java", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 48, 21, 143
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\EncryptionUtils.java", "Java", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 31, 13, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\XmlUtils.java", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 30, 4, 49
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\io\ObjectCollectionWriter.java", "Java", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 24, 13, 87
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\io\OngoingWrite.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 34, 6, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\AbstractParametersBuilder.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 25, 7, 45
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\AbstractPdfOutputParametersBuilder.java", "Java", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 25, 9, 61
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\ConversionUtils.java", "Java", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 28, 12, 117
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\MultipleOutputTaskParametersBuilder.java", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 26, 5, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\MultiplePdfSourceMultipleOutputParametersBuilder.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 25, 12, 72
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\SingleOutputTaskParametersBuilder.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 25, 4, 36
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\SinglePdfSourceMultipleOutputParametersBuilder.java", "Java", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 25, 11, 69
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\SinglePdfSourceTaskParametersBuilder.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 25, 3, 36
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\SplitParametersBuilder.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 24, 8, 49
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\params\TaskParametersBuildStep.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 33, 5, 46
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\ContainedIntegerValidator.java", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 25, 7, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\FileTypeValidator.java", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 24, 7, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\FileValidator.java", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 24, 6, 40
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\PositiveIntRangeStringValidator.java", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 24, 6, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\PositiveIntegerStringValidator.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 25, 4, 40
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\PositiveIntegerValidator.java", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 24, 5, 37
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\RegexValidator.java", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 24, 8, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\Validator.java", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 27, 4, 36
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\main\java\org\pdfsam\core\support\validation\Validators.java", "Java", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 78, 19, 154
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\TestCycles.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 23, 5, 40
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\ApplicationContextTest.java", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 18, 11, 83
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\ApplicationPersistentSettingsTest.java", "Java", 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 21, 33, 267
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\ApplicationRuntimeStateTest.java", "Java", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 21, 21, 190
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\BooleanPersistentPropertyTest.java", "Java", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 18, 6, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\IntegerPersistentPropertyTest.java", "Java", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 21, 5, 35
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\context\StringPersistentPropertyTest.java", "Java", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 21, 8, 76
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\EncryptionUtilsTest.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 21, 9, 51
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\XmlUtilsTest.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 22, 7, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\io\ObjectCollectionWriterTest.java", "Java", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 22, 8, 61
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\params\ConversionUtilsTest.java", "Java", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 22, 15, 110
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\AlwaysInvalidStringTest.java", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 22, 7, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\BlankStringDecoratorTest.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 22, 8, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\ContainedIntegerValidatorTest.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 22, 9, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\DirectoryValidatorTest.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 22, 8, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\FileTypeValidatorTest.java", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 22, 12, 88
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\FileValidatorTest.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 22, 9, 56
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\IntRangeStringValidatorTest.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 10, 66
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\IntegerStringValidatorTest.java", "Java", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 22, 11, 61
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\NonBlankStringValidatorTest.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 22, 7, 46
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\PositiveIntegerValidatorTest.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 18, 6, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\RegexValidatorTest.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 22, 7, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\java\org\pdfsam\core\support\validation\ValidatorsTest.java", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 18, 6, 53
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\resources\test.xml", "XML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\UCI MSWE\261P\pdfsam\pdfsam-core\src\test\resources\tinylog-test.properties", "Java Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\development\eclipse\checkstyle_plugin\checkstyle.xml", "XML", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 126
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\development\eclipse\checkstyle_plugin\suppression.xml", "XML", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\development\eclipse\code_format.xml", "XML", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 280
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\development\eclipse\codetemplates.xml", "XML", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\development\idea\pdfsam.xml", "XML", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\graphics\basic.svg", "XML", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 94
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\graphics\logo.svg", "XML", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 48
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\graphics\splash.svg", "XML", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 104
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\news-template\css\style.css", "PostCSS", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 23, 155
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\news-template\news.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 2, 2, 81
"d:\UCI MSWE\261P\pdfsam\pdfsam-docs\pom.xml", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"d:\UCI MSWE\261P\pdfsam\pdfsam-fonts\pom.xml", "XML", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"d:\UCI MSWE\261P\pdfsam\pdfsam-fonts\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 21, 3, 29
"d:\UCI MSWE\261P\pdfsam\pdfsam-fonts\src\main\java\org\pdfsam\fonts\UnicodeType0Font.java", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18, 8, 44
"d:\UCI MSWE\261P\pdfsam\pdfsam-fonts\src\main\java\org\pdfsam\fonts\UnicodeType0FontsProvider.java", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 23, 6, 39
"d:\UCI MSWE\261P\pdfsam\pdfsam-fonts\src\test\java\org\pdfsam\fonts\UnicodeType0FontTest.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 18, 4, 33
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\pom.xml", "XML", 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 185
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\module-info.java", "Java", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 18, 6, 84
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\AppContainer.java", "Java", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 21, 6, 58
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\AppContentController.java", "Java", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 24, 18, 158
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\ApplicationTitleController.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 21, 4, 46
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\InputPdfArgumentsConsumer.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 23, 8, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\PdfsamApp.java", "Java", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 29, 29, 259
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\RunAcceleratorController.java", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 23, 8, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\UncaughtExceptionLogger.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 23, 7, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\WindowStatusController.java", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 23, 14, 95
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\about\AboutContentItem.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 12, 68
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\about\AboutPane.java", "Java", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 23, 12, 134
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\home\HomeContentItem.java", "Java", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 21, 12, 69
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\home\HomePane.java", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 23, 9, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\home\HomeTile.java", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 23, 13, 94
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\home\PremiumToolTile.java", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 23, 5, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\home\ToolsHomeTile.java", "Java", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 23, 12, 85
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\BroadcastingWriter.java", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 26, 10, 77
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\ErrorLoggedEvent.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 25, 2, 30
